latitude,longitude,roof_area_sqm,annual_ghi,avg_temperature,system_size_kw,tilt_angle,annual_generation_kwh
22.0146,71.3857,400.5,2026.99,28.05,50.43,25.5,71715.37
9.8255,71.7429,338.4,2157.46,34.52,48.58,14.4,71190.04
29.6096,83.5689,476.5,1869.2,24.1,89.95,28.9,129666.31
14.3102,95.1605,73.9,2054.12,32.19,12.93,8.9,20098.44
22.5803,76.9422,81.0,2003.89,26.1,15.4,23.7,26091.36
31.7621,93.2167,81.6,1581.0,22.73,10.48,26.8,12819.62
25.5737,90.1588,44.2,1802.09,26.53,6.91,34.4,8634.89
22.3899,75.1866,23.0,2019.32,26.64,3.18,25.0,4886.37
16.757,69.0539,33.7,2022.4,30.05,5.98,12.6,9698.46
16.9911,70.9536,32.8,2054.76,30.63,6.49,11.3,9652.93
26.0761,89.1263,22.2,1766.89,27.67,4.11,30.4,5840.26
34.8418,73.7904,32.3,1864.68,24.82,3.97,39.0,5756.42
25.8697,78.7669,329.7,1973.59,26.03,47.91,27.8,75382.15
23.0602,82.5493,56.5,1912.86,30.89,6.91,25.3,10927.11
27.7276,89.0386,35.3,1812.53,28.0,4.35,29.8,5483.55
20.5606,71.2837,48.8,2056.28,30.36,6.16,17.8,10016.93
9.6238,79.7846,147.9,2329.37,34.58,21.02,18.4,35595.14
23.182,82.0671,103.2,2003.02,28.81,14.89,22.8,21794.95
33.8559,83.684,330.3,1908.34,25.74,50.22,24.3,72022.43
12.7332,91.7325,249.9,2041.01,35.32,38.09,9.7,62478.14
26.6301,72.9787,499.0,1799.11,29.29,90.67,19.2,130443.83
13.4252,91.4271,28.2,2007.23,32.64,3.71,10.7,5026.15
22.4673,88.0935,33.6,1974.93,29.6,4.45,24.6,6427.82
10.6103,84.1203,50.3,2167.06,36.51,8.56,5.0,14210.21
20.16,88.2863,30.5,1968.96,28.28,5.05,27.6,7475.83
28.4164,79.9485,57.1,1897.25,25.18,7.56,30.6,11095.81
17.3844,72.0135,124.4,2129.67,30.81,23.41,13.3,34575.36
25.9526,87.3072,106.1,1754.8,28.72,15.53,22.2,19931.36
29.4771,83.2155,37.2,1765.65,27.17,5.55,28.8,7048.18
33.0338,86.5419,78.7,1815.0,23.27,12.08,28.0,15557.57
14.3353,77.802,131.5,2048.54,29.13,19.17,5.0,27439.74
18.7815,94.2991,151.1,1942.08,30.64,24.88,9.3,34130.97
12.1152,85.0337,30.0,2207.41,31.31,4.53,9.3,7251.0
34.7971,70.4767,380.8,1614.49,19.96,53.6,27.3,64472.52
33.029,81.0443,140.8,1725.35,21.21,27.08,23.5,37769.47
22.5788,89.9343,73.5,1963.87,29.09,10.63,29.8,14960.64
30.7349,91.0299,104.1,1744.87,27.49,18.31,26.2,26072.61
22.0659,82.3433,103.8,2009.47,28.75,15.34,22.1,23105.76
24.8368,93.9477,46.2,1851.43,27.85,7.16,18.4,10245.67
10.4064,75.7624,21.5,2269.38,36.28,2.99,5.0,5088.92
28.3923,79.9074,298.6,1822.88,22.73,53.8,33.3,72640.17
11.4483,94.0593,68.2,2191.63,34.49,12.21,5.0,19368.97
30.3038,93.9914,20.6,1858.21,24.94,2.51,20.8,3446.43
29.1148,87.8857,64.7,1769.73,26.63,8.08,30.9,11228.08
27.1361,92.9104,49.3,1691.27,25.42,9.55,17.4,12131.22
8.9763,70.5744,26.4,2211.29,32.92,5.05,7.7,8087.51
16.1845,93.0849,143.5,2058.46,31.6,23.03,12.0,35756.56
15.104,77.298,26.2,2116.59,35.1,4.17,11.5,6645.64
17.7237,73.1716,47.9,2006.85,32.35,8.87,7.8,14284.97
10.3664,74.9417,39.6,2122.97,32.92,5.2,19.7,8133.3
33.2979,80.1211,61.3,1905.32,20.93,10.57,33.6,15955.79
22.9527,75.2846,37.5,1813.06,24.91,5.92,24.4,8517.29
16.2492,77.2965,29.6,2110.23,33.92,5.3,19.6,7933.22
18.7185,71.9144,31.5,1961.1,28.27,3.86,24.7,5229.52
20.0745,76.5891,33.2,1955.8,28.92,5.56,22.2,8165.56
24.216,84.5962,32.7,1882.74,30.35,5.38,29.5,8018.13
21.9233,80.8138,39.9,1885.11,25.51,7.48,20.9,11617.31
32.8236,78.0548,43.1,1798.87,26.81,7.5,30.2,9392.25
21.418,89.6471,82.9,2069.73,28.45,15.79,27.9,25472.53
34.7883,93.9118,47.7,1755.41,20.65,9.12,42.1,11068.77
30.9885,89.9469,48.2,1794.48,24.16,7.35,23.7,10329.81
13.6298,77.628,21.2,2019.75,31.02,2.78,14.5,4348.32
33.1261,89.5888,20.4,1789.08,24.57,3.48,36.8,4396.23
11.1419,72.4074,92.5,2315.95,32.29,17.57,5.0,31758.32
30.0711,71.7792,37.7,1772.26,21.24,4.75,38.7,7059.22
18.2768,78.0232,28.3,1984.94,29.93,4.67,18.7,7056.96
31.7053,91.4234,27.8,1728.42,21.62,3.59,34.6,4896.83
31.4375,75.1441,117.8,1738.97,24.86,14.39,25.0,20568.76
29.76,69.8343,38.1,1588.7,22.83,6.64,25.0,7721.38
29.3308,71.8196,66.7,1848.45,24.43,11.64,21.8,15533.51
16.2263,92.9036,46.5,1984.28,31.66,7.82,11.5,11126.49
10.1848,86.3797,40.4,2031.85,33.59,7.62,10.0,11677.77
18.8805,75.3428,86.3,2064.41,30.6,10.91,25.6,16859.02
12.6852,84.1036,118.4,2029.11,34.25,15.2,13.4,22480.27
26.7637,83.2998,61.3,1835.16,24.24,11.59,21.7,16139.31
17.3447,87.0076,34.0,2149.11,30.67,5.46,8.2,8466.05
34.3415,74.7624,66.9,1613.12,16.49,9.49,36.8,11955.44
25.3062,93.0677,21.2,1765.88,27.71,3.8,23.7,4954.6
30.207,76.9717,83.8,1821.82,24.41,16.06,39.9,21366.55
11.5782,88.1298,65.1,2227.55,31.42,11.4,17.2,17076.22
31.2744,68.4676,39.0,1655.11,25.16,7.15,37.4,8952.8
32.9144,78.8071,117.4,1784.16,26.13,16.74,23.2,20310.55
21.1507,78.1996,64.9,2009.77,28.13,9.28,26.7,14656.04
24.3688,83.761,20.7,1740.63,25.74,3.92,18.3,5063.24
28.6499,70.1094,427.5,1892.18,26.04,72.33,30.4,105130.25
12.7206,90.9138,50.2,2185.16,30.2,6.97,11.7,11379.43
21.5693,74.3156,30.3,1930.81,27.57,4.91,23.0,7198.12
18.7639,87.6341,323.1,2106.44,32.6,56.5,11.4,93589.33
11.9521,91.2932,44.6,2219.78,33.35,6.13,11.1,9541.31
17.9234,84.2944,133.9,2029.63,26.78,23.08,8.7,32407.95
9.8407,89.4856,122.5,2130.75,30.58,15.11,5.0,24340.21
8.6969,87.1939,74.7,2109.63,35.01,10.78,11.9,16448.95
11.6495,78.3104,41.6,2131.3,35.08,7.24,20.7,11439.51
34.0041,91.4569,236.3,1777.51,20.06,31.18,39.6,44902.86
22.8373,76.5463,26.4,1906.99,29.22,3.64,22.2,5019.13
34.0772,84.5652,36.4,1554.81,25.93,6.93,25.2,8396.0
19.6774,89.6165,40.4,2091.3,33.52,7.02,10.6,10209.15
16.419,78.9897,168.6,2063.68,31.87,26.96,9.6,41491.25
21.6658,76.7803,171.0,1923.65,29.86,23.41,31.2,31389.43
19.8668,81.321,43.5,2054.97,25.39,6.41,17.8,10263.26
10.8529,91.7209,450.8,2270.62,37.92,74.81,17.7,122932.22
25.3023,94.9677,38.1,1664.41,26.06,5.05,29.4,6092.29
13.833,83.8074,300.1,2129.75,30.51,47.58,15.9,71592.62
24.7289,87.1825,134.5,1784.75,26.96,20.55,33.7,28657.27
25.5554,94.1949,41.9,1923.93,30.12,6.62,20.2,9356.58
12.1047,70.8579,37.4,2136.35,37.57,4.8,11.2,7959.15
9.6564,74.7303,29.6,2221.04,34.51,3.8,17.0,6025.98
29.0806,88.5581,25.9,1780.61,27.51,5.11,30.1,7460.11
20.4146,91.8886,91.9,1826.68,29.5,18.22,15.3,23914.46
9.5704,92.8538,28.6,2135.7,32.22,4.41,5.0,7554.62
34.8614,80.0381,268.7,1749.04,25.87,49.21,39.9,66461.73
9.5601,70.5909,101.6,2253.15,33.05,17.52,5.0,29978.6
26.766,80.6957,66.9,1768.47,29.63,8.65,35.0,10846.7
34.5593,74.6913,44.2,1804.1,25.65,6.35,24.9,8970.67
14.4579,76.4447,200.9,2031.93,33.32,29.15,17.1,46003.56
11.8407,90.3958,98.1,2159.86,36.93,16.45,13.9,25799.49
11.2774,70.1903,411.1,2100.22,37.99,68.4,12.8,94447.59
16.1884,91.9999,319.8,2067.18,30.96,61.99,15.7,91994.93
10.7282,80.4024,30.8,2222.24,32.15,5.65,17.8,8793.55
26.6884,85.2859,34.2,1765.45,22.86,6.46,29.9,9085.71
9.6819,70.5999,134.9,2115.33,38.73,25.8,15.3,38630.68
21.7544,77.7834,496.7,1967.22,27.93,91.43,14.1,132431.73
34.9108,70.6013,113.1,1907.73,25.16,16.59,25.9,23324.66
29.9772,95.8848,43.8,1735.36,23.63,6.01,20.5,8532.18
24.6109,91.4106,51.4,2064.21,30.6,8.53,17.6,13171.91
16.2688,81.3293,46.4,2211.51,29.88,8.13,19.6,13747.22
24.8452,74.4845,48.6,1889.0,25.04,7.34,24.7,10474.7
22.2301,95.0702,37.3,1920.01,28.18,7.0,27.3,10178.15
19.5043,77.9933,42.6,1937.56,28.76,8.39,13.3,11660.08
11.5292,72.6685,35.4,2131.02,34.6,5.86,8.9,9451.17
31.9383,84.3318,250.2,1656.57,24.12,39.16,39.7,46750.13
20.1442,95.3694,135.2,1975.31,30.79,25.35,28.9,38538.23
13.2548,68.1111,358.9,2225.16,32.05,43.76,21.7,69296.98
17.9295,74.9056,107.9,1972.38,29.2,14.07,24.3,21865.79
19.1815,95.215,39.8,1979.47,28.8,7.46,22.9,12284.44
30.3435,72.9615,135.6,1661.73,29.04,24.21,38.6,30108.55
27.8076,71.2841,406.2,1873.39,26.54,62.26,32.1,95109.2
28.7712,84.5354,223.9,1847.28,21.69,42.79,37.8,63054.31
8.2978,92.9935,96.7,2199.73,33.83,14.32,5.0,21787.03
19.2362,81.8362,49.4,1980.4,30.14,8.43,27.7,12500.63
20.9963,96.8424,36.6,1942.65,32.84,6.26,22.1,9386.74
8.5182,87.696,48.1,2230.82,36.82,6.49,5.0,10963.35
15.015,70.1482,434.7,2071.43,30.0,62.07,9.3,97461.16
28.5278,96.7921,40.0,1855.7,30.6,7.73,35.6,10795.53
11.702,79.8289,272.3,2150.56,33.27,36.67,11.8,59469.75
22.4534,76.3347,29.1,2029.71,30.99,3.9,32.1,5890.87
13.8105,84.1785,114.3,2149.57,30.08,18.11,6.2,27286.99
8.3273,76.8249,33.0,2209.54,30.06,4.2,6.6,6971.49
14.5124,70.5073,44.0,2204.25,29.25,8.42,11.1,13063.44
34.3486,68.0414,42.8,1759.35,16.64,5.48,34.7,7570.85
29.6415,81.0379,81.2,1914.85,29.49,13.75,32.3,19415.82
33.9086,92.269,41.1,1782.2,23.77,6.05,37.1,8095.65
21.1721,84.5971,99.5,1815.55,27.22,18.33,11.2,23644.24
10.9629,96.977,29.7,2251.05,34.57,4.97,5.0,8353.17
22.7949,76.3186,91.3,1944.51,28.72,13.79,13.5,19710.87
20.2682,76.1332,46.9,1975.02,30.72,9.31,27.6,13419.24
30.7976,72.6327,86.0,1812.15,27.16,10.77,27.1,13872.32
10.6482,72.7578,28.6,2124.73,33.23,4.76,8.0,7455.5
21.1825,76.2704,85.2,1980.88,27.31,16.97,20.2,27384.14
12.0513,90.9924,26.4,2079.73,34.83,4.63,19.0,7474.11
16.7663,94.2669,104.5,2144.15,32.66,18.72,7.0,30014.34
27.9086,96.2775,201.6,1832.56,26.24,24.71,20.3,33833.79
20.8525,74.7364,44.5,1938.05,33.57,5.42,24.6,8043.16
18.149,93.5576,26.8,1943.32,29.56,3.29,27.4,4600.95
18.6509,77.5194,109.8,2029.79,28.41,21.89,21.5,33384.65
20.4051,71.2724,62.5,1991.68,30.25,12.4,15.6,17898.26
29.1954,93.2307,49.4,1849.56,24.11,7.24,29.6,10944.92
32.0863,86.4471,33.6,1684.27,25.15,4.82,41.6,6387.74
33.794,72.7772,44.7,1607.61,21.73,5.88,34.4,7444.18
29.2464,80.4651,43.1,1867.61,24.64,6.3,26.7,9910.49
16.516,76.3305,41.4,2165.48,34.95,6.2,14.2,10191.12
26.5796,89.367,132.7,1783.46,25.83,23.87,35.9,32741.08
19.8153,81.1491,23.0,2114.48,28.09,4.36,24.2,7096.19
14.8761,96.6891,117.8,2098.94,34.25,21.18,18.6,30933.88
30.7035,69.5876,243.0,1790.77,22.68,41.73,25.3,55295.17
9.0375,78.2954,43.6,2149.52,33.15,7.9,10.2,12733.08
32.3476,81.9751,145.7,1650.98,25.2,26.09,29.5,33205.64
20.4599,82.5909,465.5,2054.74,31.27,73.58,15.3,116514.19
25.2044,77.1621,23.4,1828.27,29.7,3.44,33.1,4542.25
25.8026,89.148,31.1,1817.17,25.49,4.43,23.5,6244.69
32.1682,93.3677,277.5,1844.33,25.32,48.38,27.8,68908.06
25.1901,95.2229,192.8,1739.94,26.33,37.93,33.8,50195.88
24.5762,91.3477,22.9,1779.74,26.33,3.82,18.5,5183.18
9.7996,92.6668,31.5,2166.16,36.6,6.09,14.7,8989.23
21.997,83.9658,49.8,1971.52,27.6,6.03,25.1,8064.24
12.0546,91.9508,37.1,2165.8,33.73,6.8,20.5,10297.61
27.9107,76.8016,38.7,1817.46,26.35,7.28,34.6,9792.85
21.83,79.5559,97.1,2153.49,26.63,16.55,25.9,25670.15
26.3662,77.1905,381.8,1851.18,28.67,74.35,22.7,104312.43
9.1252,81.5542,48.7,2161.28,35.61,8.14,9.0,13852.32
10.2894,76.2818,108.9,2095.03,30.0,15.16,19.2,24488.49
27.3407,95.8867,22.0,1861.78,26.85,3.01,17.8,4312.86
9.9463,77.0725,34.8,2214.16,32.58,5.72,15.8,9873.69
9.9239,70.8433,149.3,2261.66,36.33,28.74,5.0,45482.94
8.3269,83.2777,31.6,2074.97,31.96,3.98,5.0,6058.06
33.8255,69.6559,37.8,1715.46,22.67,6.37,28.5,8725.04
27.9127,71.2058,187.3,1877.31,26.76,34.01,19.1,47001.09
17.5378,74.3623,24.2,2075.28,30.82,3.13,27.4,4701.82
16.0065,81.4662,137.5,2056.41,32.92,17.78,23.4,29516.9
17.442,80.5643,29.0,2073.44,27.71,4.33,17.9,6951.06
28.9156,91.1911,29.2,1758.8,28.89,4.14,33.2,6005.62
25.857,89.4448,88.7,2003.21,28.01,12.05,27.0,16847.92
13.0003,80.3632,146.6,2189.41,35.47,19.93,19.2,30990.85
12.701,77.6774,22.5,2007.79,34.63,2.94,19.6,4423.89
10.6567,77.1776,131.9,2066.17,33.78,22.27,5.3,34234.46
25.8282,90.4459,269.5,1795.34,24.41,47.18,25.0,59275.43
28.6381,69.5101,134.9,1882.75,24.59,23.78,31.3,34298.61
15.1563,68.3718,49.8,1968.41,34.96,8.09,24.7,13016.26
8.5655,91.0708,84.9,2163.34,37.52,16.65,12.2,26722.01
10.2186,81.8372,62.9,2196.44,32.76,11.99,18.2,20016.06
34.1322,71.7956,64.4,1724.33,17.6,12.67,41.1,16627.46
15.977,74.8314,42.8,2077.12,30.98,6.46,17.6,10289.01
28.769,95.0426,24.3,1740.89,25.08,4.63,36.6,6132.86
24.8659,92.9256,76.0,1944.0,26.91,13.77,22.4,21718.34
18.3124,88.5838,26.1,1965.32,31.42,3.85,15.9,6019.0
13.5536,81.9845,85.6,2074.07,34.25,11.0,19.2,17191.22
11.2774,83.0894,176.0,2160.02,35.51,30.74,5.0,48853.29
24.6054,96.2821,449.9,1909.35,28.42,58.89,20.7,78319.24
28.9151,96.0073,45.8,1825.45,21.99,6.57,31.1,8599.71
25.3854,74.2428,32.4,1827.01,26.49,5.18,23.8,7332.46
22.3182,91.522,111.2,1918.31,33.17,19.39,31.1,28518.08
9.1327,73.72,114.2,2179.79,35.24,22.17,18.3,37496.84
34.1492,74.1926,412.2,1619.31,23.97,69.03,34.2,83641.04
29.5653,87.6067,102.1,1774.82,26.01,17.73,30.3,22547.47
15.9062,79.745,35.3,2088.7,32.27,5.11,20.4,8345.99
34.4592,95.0148,113.1,1621.54,18.33,19.8,33.6,24600.9
24.2508,70.5813,120.3,2000.01,27.21,18.65,18.1,26069.37
23.7254,82.8342,84.7,2018.51,27.85,15.96,28.7,23869.6
28.198,94.6371,83.0,1736.82,28.47,12.57,33.0,16129.66
29.9178,94.2193,28.1,1914.09,25.23,4.42,24.8,6920.53
25.7249,72.5393,36.5,1869.46,23.73,5.64,32.4,8451.41
11.4586,78.6325,30.8,2171.23,34.3,5.7,13.7,8890.32
17.1332,85.9545,36.2,1995.87,29.28,7.11,11.9,11455.36
33.0583,72.6225,32.2,1822.79,21.29,4.7,36.1,6761.67
14.0646,96.0726,133.7,2123.32,30.6,21.12,8.7,35433.12
18.0485,94.5277,22.2,1953.99,31.56,3.92,13.4,6116.36
19.6661,72.8416,350.3,1896.79,32.27,67.12,26.6,93164.4
19.8639,71.5135,37.3,1869.62,30.63,5.94,28.5,8484.82
24.5494,70.4768,31.5,1917.15,28.82,4.06,19.7,5771.5
33.463,94.3739,32.6,1787.46,24.49,4.88,42.0,6951.56
14.4987,73.6151,44.0,2135.1,32.28,7.22,9.3,11542.89
11.2805,80.0723,248.2,2131.51,34.92,38.08,5.0,62518.23
13.3317,81.0167,46.1,2011.47,27.76,6.23,5.0,10143.42
31.947,85.3713,46.9,1714.39,24.45,5.77,26.8,7821.53
25.4369,70.0803,377.7,1978.32,25.06,66.1,23.1,100797.16
15.7195,74.576,43.2,2022.28,33.85,8.61,24.3,12715.24
30.0306,95.0132,38.4,1814.92,24.79,7.43,24.9,8831.75
31.257,94.3439,35.8,1695.32,24.6,6.25,28.6,7918.58
30.8559,90.6574,49.0,1815.52,21.7,9.18,35.5,13591.69
32.811,68.5626,28.5,1716.79,25.87,4.0,28.9,5530.15
14.8105,77.4832,24.6,2161.15,33.19,4.18,18.5,6492.43
28.3861,86.2108,78.7,1894.93,26.94,9.83,27.0,14475.86
20.4346,75.9805,365.1,1936.52,27.78,64.47,14.4,93650.19
30.734,94.378,25.6,1780.66,23.22,5.05,35.4,7204.81
27.6692,86.3828,47.3,1801.86,26.6,8.93,18.2,13454.75
28.9641,70.0853,32.3,1709.09,24.18,5.26,24.8,7193.59
25.7164,94.3612,135.0,1812.51,27.9,24.72,22.8,33097.47
12.7906,95.7752,27.5,2129.63,28.52,5.37,12.0,8738.03
22.7157,70.2537,81.3,1961.14,27.4,11.16,26.3,17897.11
34.5861,83.4384,55.9,1733.33,26.63,10.26,33.8,12779.24
33.3095,76.7976,27.7,1720.29,24.49,3.93,35.2,5092.65
9.1657,79.3923,99.0,2253.66,34.81,18.83,11.1,32741.38
12.45,73.2099,48.4,2124.98,36.97,6.19,9.9,10321.8
11.5567,84.7641,31.7,2192.24,28.73,4.25,20.2,7184.81
27.6015,95.7814,39.2,1705.27,24.55,6.96,36.7,8746.99
30.0802,82.5891,32.8,1488.76,24.26,4.4,31.7,5236.16
13.7648,70.4045,54.7,2118.94,34.12,7.25,5.2,11481.65
21.658,85.98,100.4,1840.17,30.61,16.5,21.5,23545.62
30.699,77.8665,22.0,1774.42,23.05,4.11,24.4,5596.89
27.7856,92.8218,459.3,1819.69,28.09,64.98,27.4,91238.47
22.6404,80.6057,42.6,2063.46,27.61,7.98,16.4,11906.49
23.9394,73.5923,31.4,1945.09,30.25,5.79,28.0,9548.17
21.7257,73.5421,39.2,1966.21,26.76,6.52,13.3,9755.04
16.0338,90.2942,61.2,2122.35,31.14,10.51,25.1,16962.62
23.2556,75.702,395.9,1954.88,27.15,48.79,17.2,71617.15
26.5999,90.2498,132.3,1828.59,28.74,19.76,29.8,28656.24
31.5797,73.9707,437.6,1861.28,23.34,61.73,39.9,82246.24
25.1799,77.3289,28.5,1801.98,27.18,3.77,20.1,4721.64
28.5503,81.4991,27.9,1855.95,26.77,4.22,37.2,5898.84
12.3219,95.3527,102.1,1998.4,34.15,15.16,10.1,24936.67
20.4621,95.0202,146.8,1992.0,31.17,26.17,29.7,40892.97
8.252,73.9993,47.6,2210.9,35.31,7.99,17.7,12318.1
14.6603,78.3884,275.9,2214.23,31.17,53.26,8.4,90309.16
27.6145,72.3326,43.4,1721.74,25.47,5.71,34.2,7263.16
34.7789,82.7896,47.6,1669.91,23.0,5.94,28.6,7818.66
10.6778,81.3569,76.1,2217.61,34.29,12.39,5.2,20807.89
18.8403,94.122,133.0,2031.7,29.83,15.97,10.5,25321.1
29.6019,94.9702,28.0,1825.59,25.32,5.13,22.7,6585.93
13.509,79.1235,30.3,2024.35,29.49,4.86,16.2,7003.3
22.9873,82.2604,26.0,1882.96,29.59,4.13,22.0,5913.84
27.7929,93.9909,100.7,1943.33,26.46,15.01,33.6,21077.54
24.6316,91.3945,134.3,1896.51,29.52,20.15,21.3,27365.93
13.0767,68.106,102.8,2138.65,32.72,15.88,22.4,25289.89
17.5954,77.2817,23.7,2018.07,27.21,2.87,8.6,4157.31
29.1624,80.2315,238.1,1724.43,24.76,30.17,20.4,44019.06
22.9641,74.6618,106.3,2005.35,27.87,17.05,27.0,25350.55
8.1412,73.7876,37.5,2237.72,36.42,4.95,15.9,7944.55
28.5468,69.0958,37.3,2014.61,21.61,6.8,34.5,10796.48
8.9534,86.6577,22.3,2101.59,34.65,3.17,8.7,4616.26
28.1348,75.6128,42.6,1903.38,26.97,5.45,23.5,8117.94
13.467,69.5181,468.3,1996.67,31.22,65.01,5.0,97864.04
33.868,74.6984,101.1,1746.96,23.51,15.01,34.1,20204.3
17.9344,91.2555,401.6,2099.3,29.28,49.33,17.4,80364.01
16.8272,92.6932,47.4,1875.34,29.57,6.23,13.7,9052.68
12.02,82.0089,114.3,2111.25,32.37,16.67,13.6,28420.01
16.2513,80.066,40.2,2006.42,29.87,5.83,20.8,9926.66
31.6696,96.3578,41.6,1717.79,25.72,7.66,35.7,9574.09
34.901,73.8164,76.1,1746.6,21.42,14.26,30.2,18164.95
17.9444,74.2454,37.5,2110.66,28.72,5.08,19.7,8238.79
20.1125,76.4641,134.2,1971.31,33.09,17.44,13.1,22761.63
27.4959,73.01,79.6,1865.51,28.15,13.59,19.9,19702.09
31.9273,79.0016,139.7,1778.45,20.51,25.76,37.6,35954.19
24.0122,94.4142,38.6,1911.92,26.26,7.61,27.9,11365.07
18.5712,85.8451,92.3,1922.57,30.73,11.13,23.9,15802.48
19.1408,79.9464,368.1,2088.14,30.63,56.36,12.2,88976.8
26.7817,95.0979,290.7,1885.55,23.57,51.94,35.1,76684.93
8.0869,69.4055,133.8,2230.03,37.28,24.93,5.0,41260.78
24.7289,74.098,98.2,1834.36,29.12,12.28,32.1,15760.43
17.5983,84.4108,47.0,1990.49,31.64,8.21,14.6,12403.8
29.4433,85.851,101.0,1799.93,28.06,14.45,21.6,21377.53
10.5107,69.1472,116.0,2032.08,34.77,14.62,6.2,22246.83
23.8815,79.6881,149.8,1779.09,28.75,23.83,17.5,32168.96
20.9863,86.8255,64.7,1918.19,32.27,8.58,20.8,13428.58
25.3428,88.244,42.1,1929.63,29.4,7.53,34.3,10429.77
9.751,86.5061,24.2,2116.23,32.53,4.33,6.3,7165.69
23.6596,77.2963,133.9,1836.62,29.22,25.09,25.9,34168.36
23.1601,70.7121,37.9,1861.94,26.85,5.69,31.0,8444.92
23.1378,80.3863,48.1,1891.09,29.2,5.83,25.7,8723.97
24.2942,71.7339,46.0,1878.4,28.62,6.47,21.5,9073.99
26.2646,95.4811,22.2,2044.48,24.01,3.5,36.1,5366.1
29.7347,81.78,63.7,1893.14,24.98,11.19,23.5,17008.2
15.2852,77.2005,110.1,2150.85,32.25,16.58,15.8,24468.88
30.2763,90.2228,35.5,1892.51,24.1,5.79,36.2,8238.77
21.4529,82.4405,25.1,1877.94,29.58,4.06,11.5,5838.98
10.0806,76.991,23.9,2064.76,35.68,3.18,14.1,4768.69
9.5809,91.5471,36.9,2082.99,34.23,6.27,5.0,9741.51
17.0244,93.1474,21.5,2144.32,31.39,3.33,10.4,4776.86
29.1922,87.5172,455.8,1774.76,28.23,84.16,24.7,108594.01
27.1074,69.362,44.2,1755.96,27.35,7.75,36.4,10567.78
29.2926,84.4234,128.5,1782.25,25.82,16.57,37.1,21577.59
21.9663,90.1356,155.6,1929.52,26.8,24.76,16.2,33992.92
19.8854,71.9586,166.7,2007.54,30.99,29.37,12.2,46183.71
11.9812,74.6315,36.5,2148.41,33.87,4.63,9.3,7613.93
16.8612,93.5924,149.4,1974.24,33.58,27.41,18.7,38328.36
19.7185,68.5835,30.3,2043.92,29.82,4.17,27.1,6420.4
10.3922,89.8291,30.3,2105.8,30.29,4.86,19.7,7194.22
13.9565,81.7394,24.0,2080.28,28.92,4.69,19.0,7321.66
24.1521,80.9564,117.4,1964.2,29.2,19.46,26.1,29395.31
27.8629,68.2058,39.4,1791.12,24.92,6.06,20.7,7952.19
34.9554,91.7625,60.1,1669.25,23.74,7.25,26.4,9587.73
33.1941,78.4349,96.7,1793.84,23.89,12.64,35.1,18454.37
25.3493,83.6822,383.5,1819.09,26.86,63.77,26.1,90780.24
19.3737,87.6417,99.4,1964.49,29.69,15.85,26.3,23819.63
25.1768,88.3763,40.2,1935.28,25.54,6.0,21.6,8291.84
29.2126,95.7234,44.5,1982.5,25.42,8.62,20.0,13820.78
11.1951,83.4089,40.6,2190.92,32.39,5.95,9.7,9777.35
19.0674,79.5919,111.6,2038.6,29.28,18.19,28.5,26337.08
30.6747,95.6574,135.4,1834.32,24.15,22.4,36.6,31818.35
18.3635,86.6212,140.1,1927.6,29.88,22.72,9.0,33769.52
23.4406,76.6464,31.7,1931.32,29.9,5.01,30.9,7418.35
23.8698,71.6675,67.3,1911.96,27.6,9.89,23.3,13780.88
12.9809,92.4341,131.8,2136.07,34.81,25.4,10.3,41857.75
17.7804,78.5033,224.8,2033.27,33.67,35.09,14.7,53064.71
17.0318,87.1536,142.9,2067.8,32.65,23.19,18.9,36955.46
8.7073,81.6537,20.7,2162.35,35.75,3.57,9.3,5521.26
8.6532,73.769,47.6,2192.93,35.36,5.97,11.8,10203.54
30.4558,85.4489,37.7,1697.57,26.63,6.88,31.9,9092.93
15.3729,69.7598,127.5,2041.7,31.86,20.52,8.3,32951.56
21.9881,79.9869,89.8,2059.48,30.67,15.51,17.1,22153.53
16.0656,83.8518,49.8,2080.32,32.6,9.04,22.9,12955.68
33.3983,80.6454,26.8,1741.16,22.85,5.1,36.7,6834.41
15.001,89.7115,27.9,2225.67,33.64,4.23,14.0,7586.24
19.6007,92.0098,168.0,1882.32,29.96,31.07,13.3,48164.73
31.5637,90.366,48.2,1687.1,24.18,6.78,21.7,8300.88
30.7322,69.1256,33.7,1927.84,23.82,5.82,27.0,8716.8
13.0247,73.6297,40.2,2113.23,33.07,5.16,5.0,8094.92
29.6714,83.5616,40.6,1790.51,27.24,4.94,29.3,7075.34
20.371,95.1098,137.5,1881.38,31.21,17.55,26.8,25719.35
21.0402,92.2137,382.7,2001.09,29.84,55.71,16.7,79483.94
11.604,92.4335,36.9,2178.69,34.58,4.51,18.6,7240.08
10.1762,76.793,121.0,2073.27,36.56,20.63,14.3,28271.86
27.6544,80.454,42.5,1835.0,25.86,6.18,20.2,8966.28
21.4045,81.6505,215.1,1931.88,26.74,38.48,24.3,56115.37
19.795,72.5638,23.3,2008.17,32.29,2.88,12.8,4029.56
27.6967,68.901,22.2,1755.92,25.08,3.06,30.8,4219.84
28.6688,95.4602,87.4,1928.12,24.32,13.34,21.5,19321.83
12.2905,74.9807,34.9,2196.04,29.48,5.26,10.1,9345.99
24.4761,74.9585,38.5,1874.38,28.73,5.02,25.8,6879.59
11.6546,70.418,145.8,2116.9,30.11,29.09,5.0,51236.58
